ID,Car Name,Manual/Motor,MPG,Annual Fuel Cost
7200,2017 Nissan Frontier 2WD ,"4.0 L, 6 cyl, Automatic 5-spd, Regular Gasoline",19,"$2,850 "
7201,2020 Porsche 718 Cayman GT4 ,"4.0 L, 6 cyl, Manual 6-spd, Premium Gasoline",19,"$3,500 "
7202,2020 Porsche 718 Spyder ,"4.0 L, 6 cyl, Manual 6-spd, Premium Gasoline",19,"$3,500 "
7203,2022 Porsche 911 Carrera 4 GTS Cabriolet ,"3.0 L, 6 cyl, Manual 7-spd, Turbo, Premium Gasoline",19,"$3,500 "
7204,2022 Porsche 911 Targa 4 GTS ,"3.0 L, 6 cyl, Manual 7-spd, Turbo, Premium Gasoline",19,"$3,500 "
7205,2018 Porsche Cayenne GTS ,"3.6 L, 6 cyl, Automatic (S8), Turbo, Premium Gasoline",19,"$3,500 "
7206,2017 Porsche Cayenne GTS ,"3.6 L, 6 cyl, Automatic (S8), Turbo, Premium Gasoline",19,"$3,500 "
7207,2020 Porsche Panamera GTS ,"4.0 L, 8 cyl, Automatic (AM-S8), Turbo, Premium Gasoline",19,"$3,500 "
7208,2019 Porsche Panamera GTS ,"4.0 L, 8 cyl, Automatic (AM-S8), Turbo, Premium Gasoline",19,"$3,500 "
7209,2018 Ram 1500 4WD ,"3.6 L, 6 cyl, Automatic 8-spd, Regular Gasoline or E85",19,"$2,850 "
7210,2017 Ram 1500 4WD ,"3.6 L, 6 cyl, Automatic 8-spd, Regular Gasoline or E85",13,"$3,450 "
7211,2016 Ram 1500 4WD ,"3.6 L, 6 cyl, Automatic 8-spd, Regular Gasoline or E85",19,"$2,850 "
7212,2022 Ram 1500 Classic 4WD ,"3.6 L, 6 cyl, Automatic 8-spd, Regular Gasoline",13,"$3,450 "
7213,2021 Ram 1500 Classic 4WD ,"3.6 L, 6 cyl, Automatic 8-spd, Regular Gasoline",19,"$2,850 "
7214,2020 Ram 1500 Classic 4WD ,"3.6 L, 6 cyl, Automatic 8-spd, Regular Gasoline",13,"$3,450 "
7215,2019 Ram 1500 Classic 4WD ,"3.6 L, 6 cyl, Automatic 8-spd, Regular Gasoline or E85",19,"$2,850 "
7216,2016 Toyota Sienna AWD ,"3.5 L, 6 cyl, Automatic (S6), Regular Gasoline",19,"$2,850 "
7217,2018 BMW M3 CS ,"3.0 L, 6 cyl, Automatic (AM-S7), Turbo, Premium Gasoline",19,"$2,850 "
7218,2020 BMW M4 Convertible ,"3.0 L, 6 cyl, Automatic (AM-S7), Turbo, Premium Gasoline",19,"$2,850 "
7219,2019 BMW M4 Convertible ,"3.0 L, 6 cyl, Automatic (AM-S7), Turbo, Premium Gasoline",13,"$3,450 "
7220,2018 BMW M4 Convertible ,"3.0 L, 6 cyl, Automatic (AM-S7), Turbo, Premium Gasoline",19,"$2,850 "
7221,2020 BMW M4 Convertible Competition ,"3.0 L, 6 cyl, Automatic (AM-S7), Turbo, Premium Gasoline",19,"$3,500 "
7222,2019 BMW M4 Convertible Competition ,"3.0 L, 6 cyl, Automatic (AM-S7), Turbo, Premium Gasoline",19,"$3,500 "
7223,2021 Chevrolet Silverado 4WD ,"5.3 L, 8 cyl, Automatic 10-spd, Regular Gasoline",19,"$3,500 "
7224,2020 Chevrolet Silverado 4WD ,"5.3 L, 8 cyl, Automatic 10-spd, Regular Gasoline",19,"$3,500 "
7225,2019 Ford Explorer AWD ,"3.5 L, 6 cyl, Automatic (S6), Regular Gasoline",19,"$3,500 "
7226,2018 Ford Explorer AWD ,"3.5 L, 6 cyl, Automatic (S6), Regular Gasoline",19,"$3,500 "
7227,2022 Ford F150 Pickup 4WD FFV ,"5.0 L, 8 cyl, Automatic (S10), Regular Gasoline or E85",19,"$2,850 "
7228,2021 Ford F150 Pickup 4WD FFV ,"5.0 L, 8 cyl, Automatic (S10), Regular Gasoline or E85",19,"$2,850 "
7229,2021 GMC Sierra 4WD ,"5.3 L, 8 cyl, Automatic 10-spd, Regular Gasoline",19,"$2,850 "
7230,2020 GMC Sierra 4WD ,"5.3 L, 8 cyl, Automatic 10-spd, Regular Gasoline",19,"$2,850 "
7231,2020 Lincoln Navigator 2WD ,"3.5 L, 6 cyl, Automatic (S10), Turbo, Regular Gasoline",19,"$2,850 "
7232,2019 Nissan Frontier 2WD ,"4.0 L, 6 cyl, Manual 6-spd, Regular Gasoline",13,"$3,450 "
7233,2018 Nissan Frontier 2WD ,"4.0 L, 6 cyl, Manual 6-spd, Regular Gasoline",19,"$2,850 "
7234,2017 Nissan Frontier 2WD ,"4.0 L, 6 cyl, Manual 6-spd, Regular Gasoline",13,"$3,450 "
7235,2016 Nissan GT-R ,"3.8 L, 6 cyl, Automatic (AM6), Turbo, Premium Gasoline",19,"$2,850 "
7236,2020 Subaru WRX ,"2.5 L, 4 cyl, Manual 6-spd, Turbo, Premium Gasoline",19,"$2,850 "
7237,2020 Volkswagen Atlas 4motion ,"3.6 L, 6 cyl, Automatic (S8), Regular Gasoline",19,"$2,850 "
7238,2020 Volkswagen Atlas Cross Sport 4motion ,"3.6 L, 6 cyl, Automatic (S8), Regular Gasoline",19,"$2,850 "
7239,2021 Chevrolet Corvette ,"6.2 L, 8 cyl, Automatic (S8), Premium Gasoline",19,"$2,850 "
7240,2020 Chevrolet Corvette ,"6.2 L, 8 cyl, Automatic (S8), Premium Gasoline",19,"$2,850 "
7241,2017 Chevrolet Corvette ,"6.2 L, 8 cyl, Automatic (S8), Premium Gasoline",19,"$3,500 "
7242,2016 Ford Mustang ,"5.0 L, 8 cyl, Manual 6-spd, Regular Gasoline",19,"$3,500 "
7243,2022 Ford Mustang ,"5.0 L, 8 cyl, Automatic (S10), Regular Gasoline",19,"$2,850 "
7244,2021 Ford Mustang ,"5.0 L, 8 cyl, Automatic (S10), Regular Gasoline",19,"$2,850 "
7245,2021 Ford Ranger 2WD Incomplete ,"2.3 L, 4 cyl, Automatic (S10), Turbo, Regular Gasoline",19,"$3,500 "
7246,2020 Ford Ranger 2WD Incomplete ,"2.3 L, 4 cyl, Automatic (S10), Turbo, Regular Gasoline",19,"$3,500 "
7247,2019 Ford Ranger 2WD Incomplete ,"2.3 L, 4 cyl, Automatic (S10), Turbo, Regular Gasoline",19,"$3,500 "
7248,2022 Ford Bronco Black Diamond 4WD ,"2.3 L, 4 cyl, Automatic (S10), Turbo, Regular Gasoline",19,"$2,850 "
7249,2021 Ford Bronco Black Diamond 4WD ,"2.3 L, 4 cyl, Automatic (S10), Turbo, Regular Gasoline",18,"$3,000 "
7250,2021 Ford Bronco Sasquatch 4WD ,"2.3 L, 4 cyl, Automatic (S10), Turbo, Regular Gasoline",18,"$3,000 "
7251,2022 Ford Bronco Sasquatch 4WD ,"2.3 L, 4 cyl, Automatic (S10), Turbo, Regular Gasoline",18,"$3,000 "
7252,2020 Audi Q7 ,"3.0 L, 6 cyl, Automatic (S8), Turbo, Premium Gasoline",18,"$3,700 "
7253,2020 Audi Q8 ,"3.0 L, 6 cyl, Automatic (S8), Turbo, Premium Gasoline",18,"$3,700 "
7254,2018 Jeep Wrangler 4WD ,"3.6 L, 6 cyl, Automatic 5-spd, Regular Gasoline",18,"$3,000 "
7255,2018 Jeep Wrangler 4WD ,"3.6 L, 6 cyl, Manual 6-spd, Regular Gasoline",18,"$3,000 "
7256,2017 Jeep Wrangler 4WD ,"3.6 L, 6 cyl, Automatic 5-spd, Regular Gasoline",18,"$3,000 "
7257,2017 Jeep Wrangler 4WD ,"3.6 L, 6 cyl, Manual 6-spd, Regular Gasoline",18,"$3,000 "
7258,2016 Jeep Wrangler 4WD ,"3.6 L, 6 cyl, Automatic 5-spd, Regular Gasoline",18,"$3,000 "
7259,2016 Jeep Wrangler 4WD ,"3.6 L, 6 cyl, Manual 6-spd, Regular Gasoline",18,"$3,000 "
7260,2019 Toyota 4Runner 2WD ,"4.0 L, 6 cyl, Automatic (S5), Regular Gasoline",18,"$3,000 "
7261,2018 Toyota 4Runner 2WD ,"4.0 L, 6 cyl, Automatic (S5), Regular Gasoline",18,"$3,000 "
7262,2017 Toyota 4Runner 2WD ,"4.0 L, 6 cyl, Automatic (S5), Regular Gasoline",18,"$3,000 "
7263,2016 Toyota 4Runner 4WD ,"4.0 L, 6 cyl, Automatic (S5), Regular Gasoline",18,"$3,000 "
7264,2016 Toyota 4Runner 4WD ,"4.0 L, 6 cyl, Automatic (S5), Regular Gasoline",18,"$3,000 "
7265,2022 Toyota Tacoma 4WD ,"3.5 L, 6 cyl, Manual 6-spd, Regular Gasoline",18,"$3,000 "
7266,2021 Toyota Tacoma 4WD ,"3.5 L, 6 cyl, Manual 6-spd, Regular Gasoline",18,"$3,000 "
7267,2020 Toyota Tacoma 4WD ,"3.5 L, 6 cyl, Manual 6-spd, Regular Gasoline",18,"$3,000 "
7268,2019 Toyota Tacoma 4WD ,"3.5 L, 6 cyl, Manual 6-spd, Regular Gasoline",18,"$3,000 "
7269,2018 Toyota Tacoma 4WD ,"3.5 L, 6 cyl, Manual 6-spd, Regular Gasoline",18,"$3,000 "
7270,2017 Toyota Tacoma 4WD ,"3.5 L, 6 cyl, Manual 6-spd, Regular Gasoline",18,"$3,000 "
7271,2022 Chevrolet Silverado 4WD ,"2.7 L, 4 cyl, Automatic 8-spd, Turbo, Regular Gasoline",18,"$3,000 "
7272,2022 Chevrolet Silverado 4WD ,"2.7 L, 4 cyl, Automatic 8-spd, Turbo, Regular Gasoline",18,"$3,000 "
7273,2022 GMC Sierra 4WD ,"2.7 L, 4 cyl, Automatic 8-spd, Turbo, Regular Gasoline",18,"$3,000 "
7274,2022 GMC Sierra 4WD ,"2.7 L, 4 cyl, Automatic 8-spd, Turbo, Regular Gasoline",18,"$3,000 "
7275,2022 Land Rover Defender 110 ,"2.0 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",18,"$3,700 "
7276,2021 Land Rover Defender 110 ,"2.0 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",18,"$3,700 "
7277,2020 Land Rover Defender 110 ,"2.0 L, 4 cyl, Automatic (S8), Turbo, Premium Gasoline",18,"$3,700 "
7278,2019 Toyota 4Runner 4WD ,"4.0 L, 6 cyl, Automatic (S5), Regular Gasoline",18,"$3,000 "
7279,2019 Toyota 4Runner 4WD ,"4.0 L, 6 cyl, Automatic (S5), Regular Gasoline",18,"$3,000 "
7280,2018 Toyota 4Runner 4WD ,"4.0 L, 6 cyl, Automatic (S5), Regular Gasoline",18,"$3,000 "
7281,2018 Toyota 4Runner 4WD ,"4.0 L, 6 cyl, Automatic (S5), Regular Gasoline",18,"$3,000 "
7282,2017 Toyota 4Runner 4WD ,"4.0 L, 6 cyl, Automatic (S5), Regular Gasoline",18,"$3,000 "
7283,2017 Toyota 4Runner 4WD ,"4.0 L, 6 cyl, Automatic (S5), Regular Gasoline",18,"$3,000 "
7284,2022 Toyota Tacoma 4WD D-CAB MT TRD-ORP/PRO ,"3.5 L, 6 cyl, Manual 6-spd, Regular Gasoline",18,"$3,000 "
7285,2021 Toyota Tacoma 4WD D-CAB MT TRD-ORP/PRO ,"3.5 L, 6 cyl, Manual 6-spd, Regular Gasoline",18,"$3,000 "
7286,2020 Toyota Tacoma 4WD D-CAB MT TRD-ORP/PRO ,"3.5 L, 6 cyl, Manual 6-spd, Regular Gasoline",18,"$3,000 "
7287,2016 Toyota Tacoma 4WD Double Cab ,"3.5 L, 6 cyl, Manual 6-spd, Regular Gasoline",18,"$3,000 "
7288,2019 Toyota Tacoma 4WD Double Cab Off-Road ,"3.5 L, 6 cyl, Manual 6-spd, Regular Gasoline",18,"$3,000 "
7289,2018 Toyota Tacoma 4WD Double Cab Off-Road ,"3.5 L, 6 cyl, Manual 6-spd, Regular Gasoline",18,"$3,000 "
7290,2017 Toyota Tacoma 4WD Double Cab Off-Road ,"3.5 L, 6 cyl, Manual 6-spd, Regular Gasoline",18,"$3,000 "
7291,2019 Toyota Tacoma 4WD TRD PRO ,"3.5 L, 6 cyl, Manual 6-spd, Regular Gasoline",18,"$3,000 "
7292,2022 Ford Bronco Black Diamond 4WD ,"2.3 L, 4 cyl, Manual 7-spd, Turbo, Regular Gasoline",18,"$3,000 "
7293,2021 Ford Bronco Black Diamond 4WD ,"2.3 L, 4 cyl, Manual 7-spd, Turbo, Regular Gasoline",18,"$3,000 "
7294,2021 Mercedes-Benz G550 ,"4.0 L, 8 cyl, Automatic 9-spd, Turbo, Premium Gasoline",18,"$3,700 "
7295,2022 Ford Bronco Sasquatch 4WD ,"2.3 L, 4 cyl, Manual 7-spd, Turbo, Regular Gasoline",18,"$3,000 "
7296,2018 Audi S6 ,"4.0 L, 8 cyl, Automatic (AM-S7), Turbo, Premium Gasoline",18,"$3,700 "
7297,2018 Audi S7 ,"4.0 L, 8 cyl, Automatic (AM-S7), Turbo, Premium Gasoline",18,"$3,700 "
7298,2017 BMW Alpina B7 xDrive ,"4.4 L, 8 cyl, Automatic (S8), Turbo, Premium Gasoline",18,"$3,700 "
7299,2017 Cadillac CTS ,"3.6 L, 6 cyl, Automatic (S8), Turbo, Premium Gasoline",18,"$3,700 "
7300,2020 Jaguar F-Type AWD Convertible ,"5.0 L, 8 cyl, Automatic (S8), Supercharger, Premium Gasoline",18,"$3,700 "
7301,2020 Jaguar F-Type AWD Coupe ,"5.0 L, 8 cyl, Automatic (S8), Supercharger, Premium Gasoline",18,"$3,700 "
7302,2022 Jaguar F-Type P450 AWD R-Dynamic Convertible ,"5.0 L, 8 cyl, Automatic (S8), Supercharger, Premium Gasoline",18,"$3,700 "
7303,2022 Jaguar F-Type P450 AWD R-Dynamic Coupe ,"5.0 L, 8 cyl, Automatic (S8), Supercharger, Premium Gasoline",18,"$3,700 "
7304,2022 Jaguar F-Type R AWD Convertible ,"5.0 L, 8 cyl, Automatic (S8), Supercharger, Premium Gasoline",18,"$3,700 "
7305,2021 Jaguar F-Type R AWD Convertible ,"5.0 L, 8 cyl, Automatic (S8), Supercharger, Premium Gasoline",18,"$3,700 "
7306,2022 Jaguar F-Type R AWD Coupe ,"5.0 L, 8 cyl, Automatic (S8), Supercharger, Premium Gasoline",18,"$3,700 "
7307,2021 Jaguar F-Type R AWD Coupe ,"5.0 L, 8 cyl, Automatic (S8), Supercharger, Premium Gasoline",18,"$3,700 "
7308,2020 Jaguar F-Type SVR AWD Convertible ,"5.0 L, 8 cyl, Automatic (S8), Supercharger, Premium Gasoline",18,"$3,700 "
7309,2019 Jaguar F-Type SVR AWD Convertible GEN2 ,"5.0 L, 8 cyl, Automatic (S8), Supercharger, Premium Gasoline",18,"$3,700 "
7310,2020 Jaguar F-Type SVR AWD Coupe ,"5.0 L, 8 cyl, Automatic (S8), Supercharger, Premium Gasoline",18,"$3,700 "
7311,2019 Jaguar F-Type SVR AWD Coupe GEN2 ,"5.0 L, 8 cyl, Automatic (S8), Supercharger, Premium Gasoline",18,"$3,700 "
7312,2022 BMW M4 Competition M xDrive Convertible ,"3.0 L, 6 cyl, Automatic (S8), Turbo, Premium Gasoline",18,"$3,700 "
7313,2016 Cadillac SRX AWD ,"3.6 L, 6 cyl, Automatic (S6), Regular Gasoline",18,"$3,000 "
7314,2019 Cadillac XTS AWD ,"3.6 L, 6 cyl, Automatic (S6), Turbo, Premium Gasoline",18,"$3,700 "
7315,2018 Cadillac XTS AWD ,"3.6 L, 6 cyl, Automatic (S6), Turbo, Premium Gasoline",18,"$3,700 "
7316,2017 Cadillac XTS AWD ,"3.6 L, 6 cyl, Automatic (S6), Turbo, Regular Gasoline",18,"$3,000 "
7317,2016 Cadillac XTS AWD ,"3.6 L, 6 cyl, Automatic (S6), Turbo, Premium Gasoline",18,"$3,700 "
7318,2017 Chevrolet Equinox AWD ,"3.6 L, 6 cyl, Automatic 6-spd, Regular Gasoline",18,"$3,000 "
7319,2016 Chevrolet Equinox AWD ,"3.6 L, 6 cyl, Automatic 6-spd, Regular Gasoline",18,"$3,000 "
7320,2016 Chevrolet Suburban C1500 2WD ,"5.3 L, 8 cyl, Automatic 6-spd, Regular Gasoline or E85",18,"$3,000 "
7321,2016 Chevrolet Tahoe C1500 2WD ,"5.3 L, 8 cyl, Automatic 6-spd, Regular Gasoline or E85",13,"$3,450 "
7322,2018 Ferrari California T ,"3.9 L, 8 cyl, Automatic (AM7), Turbo, Premium Gasoline",18,"$3,000 "
7323,2017 Ferrari California T ,"3.9 L, 8 cyl, Automatic (AM7), Turbo, Premium Gasoline",14,"$3,200 "
7324,2016 Ferrari California T ,"3.9 L, 8 cyl, Automatic (AM7), Turbo, Premium Gasoline",18,"$3,700 "
7325,2022 Genesis G90 AWD ,"5.0 L, 8 cyl, Automatic (S8), Premium Gasoline",18,"$3,700 "
7326,2021 Genesis G90 AWD ,"5.0 L, 8 cyl, Automatic (S8), Premium Gasoline",18,"$3,700 "
7327,2017 GMC Terrain AWD ,"3.6 L, 6 cyl, Automatic 6-spd, Regular Gasoline",18,"$3,700 "
7328,2016 GMC Terrain AWD ,"3.6 L, 6 cyl, Automatic 6-spd, Regular Gasoline",18,"$3,700 "
7329,2016 GMC Yukon C1500 2WD ,"5.3 L, 8 cyl, Automatic 6-spd, Regular Gasoline or E85",18,"$3,000 "
7330,2016 GMC Yukon C1500 XL 2WD ,"5.3 L, 8 cyl, Automatic 6-spd, Regular Gasoline or E85",18,"$3,000 "
7331,2019 Infiniti Q70 AWD ,"5.6 L, 8 cyl, Automatic (S7), Premium Gasoline",18,"$3,000 "
7332,2018 Infiniti Q70 AWD ,"5.6 L, 8 cyl, Automatic (S7), Premium Gasoline",13,"$3,450 "
7333,2017 Infiniti Q70 AWD ,"5.6 L, 8 cyl, Automatic (S7), Premium Gasoline",18,"$3,000 "
7334,2016 Infiniti Q70 AWD ,"5.6 L, 8 cyl, Automatic (S7), Premium Gasoline",13,"$3,450 "
7335,2016 Jaguar F-Type R Convertible ,"5.0 L, 8 cyl, Automatic (S8), Supercharger, Premium Gasoline",18,"$3,700 "
7336,2017 Lexus LS 460 AWD ,"4.6 L, 8 cyl, Automatic (S8), Premium Gasoline",18,"$3,700 "
7337,2016 Lexus LS 460 AWD ,"4.6 L, 8 cyl, Automatic (S8), Premium Gasoline",18,"$3,700 "
7338,2017 Lexus LS 460 L AWD ,"4.6 L, 8 cyl, Automatic (S8), Premium Gasoline",18,"$3,700 "
7339,2016 Lexus LS 460 L AWD ,"4.6 L, 8 cyl, Automatic (S8), Premium Gasoline",18,"$3,700 "
7340,2019 Lincoln MKT Livery AWD ,"3.7 L, 6 cyl, Automatic 6-spd, Regular Gasoline",18,"$3,700 "
7341,2018 Lincoln MKT Livery AWD ,"3.7 L, 6 cyl, Automatic 6-spd, Regular Gasoline",18,"$3,700 "
7342,2017 Lincoln MKT Livery AWD ,"3.7 L, 6 cyl, Automatic 6-spd, Regular Gasoline",18,"$3,700 "
7343,2016 Lincoln MKT Livery AWD ,"3.7 L, 6 cyl, Automatic 6-spd, Regular Gasoline",18,"$3,700 "
7344,2019 Maserati Quattroporte S ,"3.0 L, 6 cyl, Automatic 8-spd, Turbo, Premium Gasoline",18,"$3,000 "
7345,2018 Maserati Quattroporte S ,"3.0 L, 6 cyl, Automatic 8-spd, Turbo, Premium Gasoline",18,"$3,000 "
7346,2017 Maserati Quattroporte S ,"3.0 L, 6 cyl, Automatic 8-spd, Turbo, Premium Gasoline",18,"$3,000 "
7347,2016 Maserati Quattroporte S ,"3.0 L, 6 cyl, Automatic 8-spd, Turbo, Premium Gasoline",18,"$3,000 "
7348,2020 Maserati Quattroporte SQ4 ,"3.0 L, 6 cyl, Automatic 8-spd, Turbo, Premium Gasoline",18,"$3,700 "
7349,2019 Maserati Quattroporte SQ4 V6 ,"3.0 L, 6 cyl, Automatic 8-spd, Turbo, Premium Gasoline",18,"$3,700 "
7350,2018 Maserati Quattroporte SQ4 V6 ,"3.0 L, 6 cyl, Automatic 8-spd, Turbo, Premium Gasoline",18,"$3,700 "
7351,2017 Maserati Quattroporte SQ4 V6 ,"3.0 L, 6 cyl, Automatic 8-spd, Turbo, Premium Gasoline",18,"$3,700 "
7352,2016 Maserati Quattroporte SQ4 V6 ,"3.0 L, 6 cyl, Automatic 8-spd, Turbo, Premium Gasoline",18,"$3,700 "
7353,2021 Mercedes-Benz AMG E63 S 4matic Plus ,"4.0 L, 8 cyl, Automatic 9-spd, Turbo, Premium Gasoline",18,"$3,700 "
7354,2021 Mercedes-Benz AMG E63 S 4matic Plus (SW) ,"4.0 L, 8 cyl, Automatic 9-spd, Turbo, Premium Gasoline",18,"$3,700 "
7355,2016 Porsche Cayenne GTS ,"3.6 L, 6 cyl, Automatic (S8), Turbo, Premium Gasoline",18,"$3,700 "
7356,2022 BMW M3 Competition M xDrive Sedan ,"3.0 L, 6 cyl, Automatic (S8), Turbo, Premium Gasoline",18,"$3,700 "
7357,2022 BMW M4 Competition M xDrive Coupe ,"3.0 L, 6 cyl, Automatic (S8), Turbo, Premium Gasoline",18,"$3,700 "
7358,2022 BMW X5 M50i ,"4.4 L, 8 cyl, Automatic (S8), Turbo, Premium Gasoline",18,"$3,700 "
7359,2021 BMW X5 M50i ,"4.4 L, 8 cyl, Automatic (S8), Turbo, Premium Gasoline",18,"$3,700 "
7360,2020 BMW X5 M50i ,"4.4 L, 8 cyl, Automatic (S8), Turbo, Premium Gasoline",18,"$3,700 "
7361,2020 BMW X5 xDrive50i ,"4.4 L, 8 cyl, Automatic (S8), Turbo, Premium Gasoline",18,"$3,700 "
7362,2022 BMW X6 M50i ,"4.4 L, 8 cyl, Automatic (S8), Turbo, Premium Gasoline",18,"$3,700 "
7363,2021 BMW X6 M50i ,"4.4 L, 8 cyl, Automatic (S8), Turbo, Premium Gasoline",18,"$3,700 "
7364,2020 BMW X6 M50i ,"4.4 L, 8 cyl, Automatic (S8), Turbo, Premium Gasoline",18,"$3,700 "
7365,2021 Chevrolet Silverado 4WD ,"5.3 L, 8 cyl, Automatic 8-spd, Regular Gasoline",18,"$3,000 "
7366,2020 Chevrolet Silverado 4WD ,"5.3 L, 8 cyl, Automatic 8-spd, Regular Gasoline",18,"$3,000 "
7367,2018 Chevrolet Silverado C15 2WD ,"5.3 L, 8 cyl, Automatic 8-spd, Regular Gasoline",18,"$3,000 "
7368,2017 Chevrolet Silverado C15 2WD ,"5.3 L, 8 cyl, Automatic 8-spd, Regular Gasoline",18,"$3,000 "
7369,2016 Chevrolet Silverado C15 2WD ,"5.3 L, 8 cyl, Automatic 8-spd, Regular Gasoline",18,"$3,000 "
7370,2019 Chevrolet Silverado K10 4WD ,"5.3 L, 8 cyl, Automatic 8-spd, Regular Gasoline",18,"$3,000 "
7371,2018 Chevrolet Silverado K15 4WD ,"5.3 L, 8 cyl, Automatic 6-spd, Regular Gasoline",18,"$3,000 "
7372,2018 Chevrolet Silverado K15 4WD ,"5.3 L, 8 cyl, Automatic 6-spd, Regular Gasoline or E85",18,"$3,000 "
7373,2017 Chevrolet Silverado K15 4WD ,"5.3 L, 8 cyl, Automatic 6-spd, Regular Gasoline",13,"$3,450 "
7374,2017 Chevrolet Silverado K15 4WD ,"5.3 L, 8 cyl, Automatic 6-spd, Regular Gasoline or E85",18,"$3,000 "
7375,2016 Chevrolet Silverado K15 4WD ,"5.3 L, 8 cyl, Automatic 6-spd, Regular Gasoline or E85",18,"$3,000 "
7376,2016 Chevrolet Silverado K15 4WD ,"5.3 L, 8 cyl, Automatic 6-spd, Regular Gasoline",13,"$3,450 "
7377,2018 Chevrolet Tahoe K1500 4WD ,"5.3 L, 8 cyl, Automatic 6-spd, Regular Gasoline",18,"$3,000 "
7378,2018 Chevrolet Tahoe K1500 4WD ,"5.3 L, 8 cyl, Automatic 6-spd, Regular Gasoline or E85",13,"$3,450 "
7379,2017 Chevrolet Tahoe K1500 4WD ,"5.3 L, 8 cyl, Automatic 6-spd, Regular Gasoline",18,"$3,000 "
7380,2017 Chevrolet Tahoe K1500 4WD ,"5.3 L, 8 cyl, Automatic 6-spd, Regular Gasoline or E85",18,"$3,000 "
7381,2016 Chevrolet Tahoe K1500 4WD ,"5.3 L, 8 cyl, Automatic 6-spd, Regular Gasoline or E85",18,"$3,000 "
7382,2016 Chevrolet Tahoe K1500 4WD ,"5.3 L, 8 cyl, Automatic 6-spd, Regular Gasoline",13,"$3,450 "
7383,2019 Ferrari 488 GTB ,"3.9 L, 8 cyl, Automatic (AM7), Turbo, Premium Gasoline",18,"$3,000 "
7384,2018 Ferrari 488 GTB ,"3.9 L, 8 cyl, Automatic (AM7), Turbo, Premium Gasoline",18,"$3,000 "
7385,2017 Ferrari 488 GTB ,"3.9 L, 8 cyl, Automatic (AM7), Turbo, Premium Gasoline",13,"$3,450 "
7386,2016 Ferrari 488 GTB ,"3.9 L, 8 cyl, Automatic (AM7), Turbo, Premium Gasoline",18,"$3,000 "
7387,2019 Ferrari 488 Spider ,"3.9 L, 8 cyl, Automatic (AM7), Turbo, Premium Gasoline",13,"$3,450 "
7388,2018 Ferrari 488 Spider ,"3.9 L, 8 cyl, Automatic (AM7), Turbo, Premium Gasoline",18,"$3,000 "
7389,2017 Ferrari 488 Spider ,"3.9 L, 8 cyl, Automatic (AM7), Turbo, Premium Gasoline",18,"$3,700 "
7390,2016 Ferrari 488 Spider ,"3.9 L, 8 cyl, Automatic (AM7), Turbo, Premium Gasoline",18,"$3,700 "
7391,2021 Ferrari Portofino ,"3.9 L, 8 cyl, Automatic (AM7), Turbo, Premium Gasoline",18,"$3,700 "
7392,2020 Ferrari Portofino ,"3.9 L, 8 cyl, Automatic (AM7), Turbo, Premium Gasoline",18,"$3,700 "
7393,2019 Ferrari Portofino ,"3.9 L, 8 cyl, Automatic (AM7), Turbo, Premium Gasoline",18,"$3,700 "
7394,2016 Ford Expedition 2WD ,"3.5 L, 6 cyl, Automatic (S6), Turbo, Regular Gasoline",18,"$3,700 "
7395,2022 Ford Expedition 4WD ,"3.5 L, 6 cyl, Automatic (S10), Turbo, Regular Gasoline",18,"$3,700 "
7396,2019 Ford Explorer AWD ,"3.5 L, 6 cyl, Automatic (S6), Turbo, Regular Gasoline",18,"$3,700 "
7397,2018 Ford Explorer AWD ,"3.5 L, 6 cyl, Automatic (S6), Turbo, Regular Gasoline",18,"$3,700 "
7398,2017 Ford Explorer AWD ,"3.5 L, 6 cyl, Automatic (S6), Turbo, Regular Gasoline",18,"$3,700 "
7399,2016 Ford Explorer AWD ,"3.5 L, 6 cyl, Automatic (S6), Turbo, Regular Gasoline",18,"$3,000 "
7400,2019 Ford Explorer AWD FFV ,"3.5 L, 6 cyl, Automatic (S6), Regular Gasoline or E85",18,"$3,000 "
7401,2018 Ford Explorer AWD FFV ,"3.5 L, 6 cyl, Automatic (S6), Regular Gasoline or E85",14,"$3,200 "
7402,2016 Ford F150 3.5L 2WD GVWR>7599 LBS PAYLOAD PACKAGE ,"3.5 L, 6 cyl, Automatic (S6), Turbo, Regular Gasoline",18,"$3,000 "
7403,2019 Ford F150 4WD BASE PAYLOAD LT TIRE ,"3.5 L, 6 cyl, Automatic (S10), Turbo, Regular Gasoline",14,"$3,200 "
7404,2020 Ford F150 Pickup 4WD ,"3.5 L, 6 cyl, Automatic (S10), Turbo, Regular Gasoline",18,"$3,000 "
7405,2018 Ford F150 Pickup 4WD ,"5.0 L, 8 cyl, Automatic (S10), Regular Gasoline",18,"$3,000 "
7406,2016 Ford F150 Pickup 4WD ,"3.5 L, 6 cyl, Automatic (S6), Turbo, Regular Gasoline",18,"$3,000 "
7407,2022 Ford F150 Pickup 4WD FFV ,"5.0 L, 8 cyl, Automatic (S10), Regular Gasoline or E85",18,"$3,000 "
7408,2021 Ford F150 Pickup 4WD FFV ,"5.0 L, 8 cyl, Automatic (S10), Regular Gasoline or E85",18,"$3,000 "
